Date,Gu_code,Gu,C34,J44,J20-22,Seoul,Area
201808,11320,도봉구,280.5,170.9,8241.3,서울 ,서울 도봉구
201809,11320,도봉구,217.7,151.4,12540.5,서울 ,서울 도봉구
201810,11320,도봉구,270.8,181.8,17661.1,서울 ,서울 도봉구
201811,11320,도봉구,264,197.1,20461.8,서울 ,서울 도봉구
201812,11320,도봉구,262.2,195.6,25924.5,서울 ,서울 도봉구
201901,11320,도봉구,266.1,217.5,17115.3,서울 ,서울 도봉구
201902,11320,도봉구,223.5,169.5,12118.1,서울 ,서울 도봉구
201903,11320,도봉구,244.2,199.8,16611.1,서울 ,서울 도봉구
201904,11320,도봉구,268.8,192.3,21307.5,서울 ,서울 도봉구
201905,11320,도봉구,235.2,181.5,17838,서울 ,서울 도봉구
201906,11320,도봉구,241.8,162.9,12348.7,서울 ,서울 도봉구
201907,11320,도봉구,262.5,187.2,11056.4,서울 ,서울 도봉구
201908,11320,도봉구,286.2,155.4,9039.1,서울 ,서울 도봉구
201909,11320,도봉구,236.4,158.1,12913,서울 ,서울 도봉구
201910,11320,도봉구,277.8,198.6,17723.1,서울 ,서울 도봉구
201911,11320,도봉구,246.6,192.3,19597.6,서울 ,서울 도봉구
201912,11320,도봉구,276.9,172.2,22299.5,서울 ,서울 도봉구
202001,11320,도봉구,265.6,208.5,20525.6,서울 ,서울 도봉구
202002,11320,도봉구,236.4,155.9,13120.7,서울 ,서울 도봉구
202003,11320,도봉구,244.1,165.1,7184.8,서울 ,서울 도봉구
202004,11320,도봉구,239.5,177.1,4898.3,서울 ,서울 도봉구
202005,11320,도봉구,242.9,153.7,5970.7,서울 ,서울 도봉구
202006,11320,도봉구,269.3,162.6,5093.5,서울 ,서울 도봉구
201101,11230,동대문구,107.8,248.4,16367.2,서울 ,서울 동대문구
201102,11230,동대문구,86.7,236.4,11865.6,서울 ,서울 동대문구
201103,11230,동대문구,96.6,258.8,15339.8,서울 ,서울 동대문구
201104,11230,동대문구,84.3,208.5,15464.6,서울 ,서울 동대문구
201105,11230,동대문구,112.5,208.5,16049,서울 ,서울 동대문구
201106,11230,동대문구,129.1,220,11891.6,서울 ,서울 동대문구
201107,11230,동대문구,133.8,183.9,9874.8,서울 ,서울 동대문구
201108,11230,동대문구,123.4,195.9,10127.1,서울 ,서울 동대문구
201109,11230,동대문구,127.5,203,14676.9,서울 ,서울 동대문구
201110,11230,동대문구,111.1,236.7,17851.8,서울 ,서울 동대문구
201111,11230,동대문구,96.9,221.3,18262,서울 ,서울 동대문구
201112,11230,동대문구,160.1,245.4,18298.1,서울 ,서울 동대문구
201201,11230,동대문구,154.4,268.1,18548.8,서울 ,서울 동대문구
201202,11230,동대문구,141.2,287.1,19131.9,서울 ,서울 동대문구
201203,11230,동대문구,154.2,270.6,20973.8,서울 ,서울 동대문구
201204,11230,동대문구,140.4,273.4,19684.4,서울 ,서울 동대문구
201205,11230,동대문구,164.1,280.2,16319,서울 ,서울 동대문구
201206,11230,동대문구,136.8,243.9,11445,서울 ,서울 동대문구
201207,11230,동대문구,148.7,248.6,9369.4,서울 ,서울 동대문구
201208,11230,동대문구,152.5,232.3,8512.1,서울 ,서울 동대문구
201209,11230,동대문구,114,223.5,14190.5,서울 ,서울 동대문구
201210,11230,동대문구,147,249.4,17031.1,서울 ,서울 동대문구
201211,11230,동대문구,134.6,225.7,18897,서울 ,서울 동대문구
201212,11230,동대문구,114.8,230.7,17161.4,서울 ,서울 동대문구
201301,11230,동대문구,136.4,277,18340.6,서울 ,서울 동대문구
201302,11230,동대문구,136.7,242.4,17252.7,서울 ,서울 동대문구
201303,11230,동대문구,153.2,275.9,20585.9,서울 ,서울 동대문구
201304,11230,동대문구,150.2,272,20463.8,서울 ,서울 동대문구
201305,11230,동대문구,161.1,280,16567.5,서울 ,서울 동대문구
201306,11230,동대문구,163.1,219.1,12959.5,서울 ,서울 동대문구
201307,11230,동대문구,169.9,265.7,11129.3,서울 ,서울 동대문구
201308,11230,동대문구,137.8,241.3,10684,서울 ,서울 동대문구
201309,11230,동대문구,149.9,227.9,15790.1,서울 ,서울 동대문구
201310,11230,동대문구,177.3,257.5,19012.7,서울 ,서울 동대문구
201311,11230,동대문구,151.5,268.2,19289.4,서울 ,서울 동대문구
201312,11230,동대문구,180.6,267.1,18043.6,서울 ,서울 동대문구
201401,11230,동대문구,170.5,294.5,19896,서울 ,서울 동대문구
201402,11230,동대문구,150.7,280.5,25097.1,서울 ,서울 동대문구
201403,11230,동대문구,169.1,281.8,19946.5,서울 ,서울 동대문구
201404,11230,동대문구,194.1,291.7,19897.3,서울 ,서울 동대문구
201405,11230,동대문구,180.4,258.2,16164.2,서울 ,서울 동대문구
201406,11230,동대문구,159.2,254.6,12074.7,서울 ,서울 동대문구
201407,11230,동대문구,160.6,233.2,11754.1,서울 ,서울 동대문구
201408,11230,동대문구,142.7,224.4,10434.5,서울 ,서울 동대문구
201409,11230,동대문구,152.1,230.7,13958.4,서울 ,서울 동대문구
201410,11230,동대문구,182,243.3,17316,서울 ,서울 동대문구
201411,11230,동대문구,181.5,221.9,20035.6,서울 ,서울 동대문구
201412,11230,동대문구,190.8,252.1,20207.2,서울 ,서울 동대문구
201501,11230,동대문구,190.8,263.8,18082.3,서울 ,서울 동대문구
201502,11230,동대문구,155.2,241.3,18529.9,서울 ,서울 동대문구
201503,11230,동대문구,176.3,299.6,20479.9,서울 ,서울 동대문구
201504,11230,동대문구,173.8,271.8,19996.2,서울 ,서울 동대문구
201505,11230,동대문구,136.6,266.6,15508.7,서울 ,서울 동대문구
201506,11230,동대문구,137.2,226.8,11161.6,서울 ,서울 동대문구
201507,11230,동대문구,178,245.5,8498.6,서울 ,서울 동대문구
201508,11230,동대문구,153,219.1,9942.4,서울 ,서울 동대문구
201509,11230,동대문구,159.1,222.1,14760.1,서울 ,서울 동대문구
201510,11230,동대문구,159.1,253.5,15792.7,서울 ,서울 동대문구
201511,11230,동대문구,177.1,248.2,17723.6,서울 ,서울 동대문구
201512,11230,동대문구,191.3,254.1,21536.4,서울 ,서울 동대문구
201601,11230,동대문구,162.2,270.4,18654.4,서울 ,서울 동대문구
201602,11230,동대문구,159.4,250.9,22729.9,서울 ,서울 동대문구
201603,11230,동대문구,209,312.1,21473.9,서울 ,서울 동대문구
201604,11230,동대문구,190.4,270.9,20531.8,서울 ,서울 동대문구
201605,11230,동대문구,190.9,269,16892.2,서울 ,서울 동대문구
201606,11230,동대문구,178,257.1,12791.9,서울 ,서울 동대문구
201607,11230,동대문구,171.8,255.2,11525.4,서울 ,서울 동대문구
201608,11230,동대문구,178.3,246.7,10773.4,서울 ,서울 동대문구
201609,11230,동대문구,163.3,241.9,13683.8,서울 ,서울 동대문구
201610,11230,동대문구,171.2,232.1,17633.5,서울 ,서울 동대문구
201611,11230,동대문구,207.3,244.2,20725.5,서울 ,서울 동대문구
201612,11230,동대문구,199.7,272.3,30359.2,서울 ,서울 동대문구
201701,11230,동대문구,219.3,235.6,18141.3,서울 ,서울 동대문구
201702,11230,동대문구,184.8,247.5,16123.6,서울 ,서울 동대문구
201703,11230,동대문구,201.1,273.5,20820.4,서울 ,서울 동대문구
201704,11230,동대문구,198.2,266.1,21561.6,서울 ,서울 동대문구
201705,11230,동대문구,211.6,238.4,16628.1,서울 ,서울 동대문구
201706,11230,동대문구,199.3,235.6,13151.1,서울 ,서울 동대문구
201707,11230,동대문구,223.9,238.4,11916,서울 ,서울 동대문구
201708,11230,동대문구,217.6,229.6,10429.3,서울 ,서울 동대문구
201709,11230,동대문구,209.3,233.9,15258.1,서울 ,서울 동대문구
201710,11230,동대문구,196.8,218.2,12447.6,서울 ,서울 동대문구
201711,11230,동대문구,209,245.8,20589.9,서울 ,서울 동대문구
201712,11230,동대문구,221.3,236.7,21404.7,서울 ,서울 동대문구
201801,11230,동대문구,229.3,251.7,20593.5,서울 ,서울 동대문구
201802,11230,동대문구,208.3,225.8,15498.5,서울 ,서울 동대문구
201803,11230,동대문구,234.2,266.1,17789.3,서울 ,서울 동대문구
201804,11230,동대문구,255.1,263.2,19704.5,서울 ,서울 동대문구
201805,11230,동대문구,224.1,274.4,18148.2,서울 ,서울 동대문구
201806,11230,동대문구,229.6,239.6,13749.7,서울 ,서울 동대문구
201807,11230,동대문구,232.4,210.3,10945.8,서울 ,서울 동대문구
201808,11230,동대문구,236.5,201.7,9209.8,서울 ,서울 동대문구
201809,11230,동대문구,238.8,190.5,14430,서울 ,서울 동대문구
201810,11230,동대문구,275.2,266.1,19231.3,서울 ,서울 동대문구
201811,11230,동대문구,235,278.4,23211.8,서울 ,서울 동대문구
201812,11230,동대문구,247.7,276.7,26942.2,서울 ,서울 동대문구
201901,11230,동대문구,275,289.4,18251.6,서울 ,서울 동대문구
201902,11230,동대문구,222.4,240.9,13946.8,서울 ,서울 동대문구
201903,11230,동대문구,262.9,248.4,18995.7,서울 ,서울 동대문구
201904,11230,동대문구,292,235.7,22803.7,서울 ,서울 동대문구
201905,11230,동대문구,257.9,243.2,19596.2,서울 ,서울 동대문구
201906,11230,동대문구,201.9,204.8,13880.4,서울 ,서울 동대문구
201907,11230,동대문구,248.1,216.1,12046.4,서울 ,서울 동대문구
201908,11230,동대문구,253.6,198.4,10384.6,서울 ,서울 동대문구
201909,11230,동대문구,230.5,216.4,14474.5,서울 ,서울 동대문구
201910,11230,동대문구,251.9,233.1,20242.4,서울 ,서울 동대문구
201911,11230,동대문구,290.6,199.6,22080.1,서울 ,서울 동대문구
201912,11230,동대문구,318.6,223.9,23426.2,서울 ,서울 동대문구
202001,11230,동대문구,278.3,238,22149,서울 ,서울 동대문구
202002,11230,동대문구,249.7,180.3,13931.1,서울 ,서울 동대문구
202003,11230,동대문구,281.5,196,7372.3,서울 ,서울 동대문구
202004,11230,동대문구,278.3,191.1,4484.3,서울 ,서울 동대문구
202005,11230,동대문구,234.2,161.3,5995,서울 ,서울 동대문구
202006,11230,동대문구,274.2,211.2,5889.7,서울 ,서울 동대문구
201101,11590,동작구,134.5,205.5,15313.1,서울 ,서울 동작구
201102,11590,동작구,122.6,186.1,10943.7,서울 ,서울 동작구
201103,11590,동작구,152.5,195.8,14391.1,서울 ,서울 동작구
201104,11590,동작구,132.5,181.1,15498.4,서울 ,서울 동작구
201105,11590,동작구,155.2,198.3,15539.1,서울 ,서울 동작구
201106,11590,동작구,165.2,192.3,11806.2,서울 ,서울 동작구
201107,11590,동작구,184.8,175.1,8963.2,서울 ,서울 동작구
201108,11590,동작구,137.3,134.5,9176,서울 ,서울 동작구
201109,11590,동작구,161.4,179.9,14190.8,서울 ,서울 동작구
201110,11590,동작구,170.2,205.8,17018.1,서울 ,서울 동작구
201111,11590,동작구,153,210.5,16658.1,서울 ,서울 동작구
201112,11590,동작구,166.2,161.7,16824,서울 ,서울 동작구
201201,11590,동작구,159.6,225.4,17888.7,서울 ,서울 동작구
201202,11590,동작구,204.2,232.6,18457.1,서울 ,서울 동작구
201203,11590,동작구,175.6,222.9,19234.7,서울 ,서울 동작구
201204,11590,동작구,191.9,225.9,18849.2,서울 ,서울 동작구
201205,11590,동작구,193.3,208.4,15791.2,서울 ,서울 동작구
201206,11590,동작구,170.2,174.8,10475.9,서울 ,서울 동작구
201207,11590,동작구,199,193.1,8699.3,서울 ,서울 동작구
201208,11590,동작구,198.8,195.8,8071.9,서울 ,서울 동작구
201209,11590,동작구,148.2,152.4,13343.8,서울 ,서울 동작구
201210,11590,동작구,186.4,182.7,16068.2,서울 ,서울 동작구
201211,11590,동작구,173.9,145,17389,서울 ,서울 동작구
201212,11590,동작구,162.8,158.1,15075.1,서울 ,서울 동작구
201301,11590,동작구,143.9,165,15684.2,서울 ,서울 동작구
201302,11590,동작구,140.5,150.7,15284.3,서울 ,서울 동작구
201303,11590,동작구,161.9,174.3,16777.9,서울 ,서울 동작구
201304,11590,동작구,172.8,183.3,17973.8,서울 ,서울 동작구
201305,11590,동작구,142.2,168.9,14454,서울 ,서울 동작구
201306,11590,동작구,154.3,144.6,10651.5,서울 ,서울 동작구
201307,11590,동작구,150.4,164.3,9213.6,서울 ,서울 동작구
201308,11590,동작구,170.9,190.4,8974.1,서울 ,서울 동작구
201309,11590,동작구,140.7,155.1,13183.8,서울 ,서울 동작구
201310,11590,동작구,167.7,159.4,15526.9,서울 ,서울 동작구
201311,11590,동작구,164.6,136.8,15994.3,서울 ,서울 동작구
201312,11590,동작구,177,166.7,14761.1,서울 ,서울 동작구
201401,11590,동작구,144.3,179.6,17519.6,서울 ,서울 동작구
201402,11590,동작구,160.3,186.5,20838.3,서울 ,서울 동작구
201403,11590,동작구,163.4,164.7,16675.1,서울 ,서울 동작구
201404,11590,동작구,176.5,176,17327.2,서울 ,서울 동작구
201405,11590,동작구,158.5,165.7,14031.2,서울 ,서울 동작구
201406,11590,동작구,154.4,152.6,10018.2,서울 ,서울 동작구
201407,11590,동작구,205.7,164.9,10134.7,서울 ,서울 동작구
201408,11590,동작구,168.4,141.6,8455.6,서울 ,서울 동작구
201409,11590,동작구,156.3,167.6,11512,서울 ,서울 동작구
201410,11590,동작구,182.3,155.1,14453.1,서울 ,서울 동작구
201411,11590,동작구,152.9,164.4,17695.5,서울 ,서울 동작구
201412,11590,동작구,169.8,164.4,17101.1,서울 ,서울 동작구
201501,11590,동작구,189.2,175,14581.4,서울 ,서울 동작구
201502,11590,동작구,164.5,148.8,15666.9,서울 ,서울 동작구
201503,11590,동작구,158,181.2,17110.6,서울 ,서울 동작구
201504,11590,동작구,166.2,179,16735.7,서울 ,서울 동작구
201505,11590,동작구,150,153.5,13758.2,서울 ,서울 동작구
201506,11590,동작구,147.3,123.8,9531.5,서울 ,서울 동작구
201507,11590,동작구,161.2,138.8,6480.4,서울 ,서울 동작구
201508,11590,동작구,168.5,140.3,8300.9,서울 ,서울 동작구
201509,11590,동작구,165.5,123.1,12430.3,서울 ,서울 동작구
201510,11590,동작구,166.2,146,13710.3,서울 ,서울 동작구
201511,11590,동작구,163.2,155.8,15028.9,서울 ,서울 동작구
201512,11590,동작구,189.2,152.8,18993.3,서울 ,서울 동작구
201601,11590,동작구,170.6,134.4,16001.9,서울 ,서울 동작구
201602,11590,동작구,180.3,139.9,18566.7,서울 ,서울 동작구
201603,11590,동작구,199,163.6,18618.6,서울 ,서울 동작구
201604,11590,동작구,202.2,156.9,18101.1,서울 ,서울 동작구
201605,11590,동작구,209.5,172.8,15030,서울 ,서울 동작구
201606,11590,동작구,198.5,165.3,11026.3,서울 ,서울 동작구
201607,11590,동작구,168.6,151.1,9461.7,서울 ,서울 동작구
201608,11590,동작구,200,161.6,9295.8,서울 ,서울 동작구
201609,11590,동작구,187.3,153.4,12214.1,서울 ,서울 동작구
201610,11590,동작구,173.6,154.9,15676.9,서울 ,서울 동작구
201611,11590,동작구,214.2,161.6,18857.5,서울 ,서울 동작구
201612,11590,동작구,187.5,152.6,28125.6,서울 ,서울 동작구
201701,11590,동작구,190.6,157,16001.1,서울 ,서울 동작구
201702,11590,동작구,177.9,167.3,14032,서울 ,서울 동작구
201703,11590,동작구,210.7,149.9,19458.3,서울 ,서울 동작구
201704,11590,동작구,213.8,183.5,20371.4,서울 ,서울 동작구
201705,11590,동작구,236.7,166.8,15975.8,서울 ,서울 동작구
201706,11590,동작구,246.3,162.8,12608.7,서울 ,서울 동작구
201707,11590,동작구,223.6,142.3,10835,서울 ,서울 동작구
201708,11590,동작구,203.4,160,9898.9,서울 ,서울 동작구
201709,11590,동작구,203.2,159,15009.5,서울 ,서울 동작구
201710,11590,동작구,174.9,146.6,12773.3,서울 ,서울 동작구
201711,11590,동작구,208.5,171.9,19645.8,서울 ,서울 동작구
201712,11590,동작구,203.2,153.2,22609.6,서울 ,서울 동작구
201801,11590,동작구,235.7,181.2,19672,서울 ,서울 동작구
201802,11590,동작구,197.6,163.6,14707.4,서울 ,서울 동작구
201803,11590,동작구,240.5,185.3,16856.5,서울 ,서울 동작구
201804,11590,동작구,226.1,170.6,20036.7,서울 ,서울 동작구
201805,11590,동작구,236.7,186.3,18182.6,서울 ,서울 동작구
201806,11590,동작구,216.6,162.8,13949.4,서울 ,서울 동작구
201807,11590,동작구,234.5,170.4,10695.5,서울 ,서울 동작구
201808,11590,동작구,231.2,160.3,8708.4,서울 ,서울 동작구
201809,11590,동작구,218.8,143.6,14198.3,서울 ,서울 동작구
201810,11590,동작구,241,193.8,18734.8,서울 ,서울 동작구
201811,11590,동작구,245.3,168.1,22806.2,서울 ,서울 동작구
201812,11590,동작구,254.4,191.6,26170.2,서울 ,서울 동작구
201901,11590,동작구,292.2,181.8,17570.1,서울 ,서울 동작구
201902,11590,동작구,196.5,141.4,13034,서울 ,서울 동작구
201903,11590,동작구,210.1,160.6,17949.7,서울 ,서울 동작구
201904,11590,동작구,221,179.6,22447.3,서울 ,서울 동작구
201905,11590,동작구,217.2,174.3,19695.8,서울 ,서울 동작구
201906,11590,동작구,191.2,164.7,14340,서울 ,서울 동작구
201907,11590,동작구,233.9,182.1,12850.4,서울 ,서울 동작구
201908,11590,동작구,214.9,162.9,10735.9,서울 ,서울 동작구
201909,11590,동작구,198.3,172.7,15190.8,서울 ,서울 동작구
201910,11590,동작구,247.8,190.2,20272.1,서울 ,서울 동작구
201911,11590,동작구,229.3,173.5,21751.3,서울 ,서울 동작구
201912,11590,동작구,254.3,185.4,23949.7,서울 ,서울 동작구
202001,11590,동작구,229.8,199.6,21386.2,서울 ,서울 동작구
202002,11590,동작구,223.9,159,13053.5,서울 ,서울 동작구
202003,11590,동작구,249.2,173.8,7106.2,서울 ,서울 동작구
202004,11590,동작구,248.2,151.6,4452.2,서울 ,서울 동작구
